RowID,CaseID,Vol,Page,Order,Group,PreTitle,Forename,Surname,PostTitle,Status,Place1,County1,Place2,County2,Place3,County3
6286,4-3019-03,4,3019,3,,Dr,Richard,Hunt,,late dean of Durham; late husband of Eliz,,,,,,
6287,4-3020-01,4,3020,1,,,Lancelot,Fenwick,,,West Matfen,Northumberland,,,,
6288,4-3020-01,4,3020,1,,,Robert,Fenwick,,,West Matfen,Northumberland,,,,
6289,4-3020-02,4,3020,2,,,Henry,Garland,,,Abbotsbury,Dorset,,,,
6290,4-3020-03,4,3020,3,,,John,Lawrence,,recusant,Llanvrechva,Monmouthshire,,,,
6291,4-3020-04,4,3020,4,,,John,Smith,,,Whitwell,Westmorland,,,,
6292,4-3021-01,4,3021,1,,,John,Farr,,,Epworth,Lincolnshire,,,,
6293,4-3021-02,4,3021,2,,,Jeffrey,Samways,,,Bere Regis,Dorset,,,,
6294,4-3021-03,4,3021,3,,Sir,Erasmus,de La Fountaine,,,,Leicestershire,,,,
6295,4-3022-01,4,3022,1,,,Lewis,Orrell,,,Aspull,Lancashire,,,,
6296,4-3022-02,4,3022,2,,,Humphrey,Sellar alias Grove,,recusant,,,,,,
6297,4-3022-03,4,3022,3,,,William,Brand,,,Horncastle,Lincolnshire,,,,
6298,4-3023-01,4,3023,1,,,Katherine,Meaborne,,recusant,Pontop,Durham,,,,
6299,4-3024-01,4,3024,1,,,Michael,Metcalf,,recusant,Otterington,Yorkshire,,,,
6300,4-3024-01,4,3024,1,,,Thomas,Metcalf,,son of Michael,,,,,,
6301,4-3024-02,4,3024,2,,,Thomas,Blenkinsop,,,Helbeck,Westmorland,,,,
6302,4-3025-01,4,3025,1,,,Robert,Foole,,late,Billington,Lancashire,,,,
6303,4-3025-02,4,3025,2,,,Nathaniel,Lugger,,,Bodmin,Cornwall,,,,
6304,4-3025-03,4,3025,3,,,Robert,Tilson,,clerk,,Nottinghamshire,,,,
6305,4-3026-01,4,3026,1,,,Elizabeth,Bradley,,,,Lancashire,,,,
6306,4-3026-02,4,3026,2,,,Robert,Fussey,,,"Dunnington, Holderness",Yorkshire,,,,
6307,4-3026-03,4,3026,3,,,William,Ellis,,,Colon,Staffordshire,,,,
6308,4-3026-04,4,3026,4,,,Anne,Petre,,wife of Augustine,,Suffolk,,,,
6309,4-3026-04,4,3026,4,,,Augustine,Petre,,husband of Anne,,,,,,
6310,4-3027-01,4,3027,1,,,Eleanor,Wallas,,widow; recusant,,Suffolk,,,,
6311,4-3027-02,4,3027,2,,,Edward,Pitt,,,Keyer,Worcestershire,,,,
6312,4-3027-03,4,3027,3,,,John,Berrington,,recusant,Cowarne,Herefordshire,,,,
6313,4-3028-01,4,3028,1,,,Roger,Bodenham,,,,Herefordshire,,,,
6314,4-3028-02,4,3028,2,,,Thomas,Deffell,senior,,Stourbridge,Worcestershire,,,,
6315,4-3028-02,4,3028,2,,,Thomas,Deffell,junior,,Stourbridge,Worcestershire,,,,
6316,4-3029-01,4,3029,1,,,William,Evans,,,"Burcot, Wells parish",Somerset,,,,
6317,4-3029-02,4,3029,2,,,Henry,Hastings,,son of 5th Earl of Huntingdon,Donington Castle,Leicestershire,,,,
6318,4-3030-01,4,3030,1,,,Martin,Tustian,senior,,,Oxfordshire,,,,
6319,4-3031-01,4,3031,1,,,George,Glave,,late,,Lancashire,,,,
6320,4-3031-02,4,3031,2,,,Thomas,Wollascott,,recusant,,Berkshire,,,,
6321,4-3032-01,4,3032,1,,,Gervase,Clifton,,,Westby,Lancashire,,,,
6322,4-3032-02,4,3032,2,,,Edward,Bostock,,,Harrop,Cheshire,,,,
6323,4-3032-03,4,3032,3,Bishopric of Salisbury,,,,,,,,,,,
6324,4-3032-04,4,3032,4,,,John,Daniell,,late; recusant,,,,,,
6325,4-3032-04,4,3032,4,,,Katherine,Daniell,,widow of John,Henny Parva,Essex,,,,
6326,4-3033-01,4,3033,1,,,George,Garter,,late,Fockerby,Yorkshire,,,,
6327,4-3033-02,4,3033,2,,,Thomas,Hammond,,gaoler,Ripon,Yorkshire,,,,
6328,4-3033-03,4,3033,3,,,John,Mayne,,,Hatherleigh,Devon,,,,
6329,4-3034-01,4,3034,1,,,Richard,Mercer,,,Maghull,Lancashire,,,,
6330,4-3034-02,4,3034,2,,,Mary,Topping,,late,,Lancashire,,,,
6331,4-3034-03,4,3034,3,,,Robert,Wakeman,,,Beere Ferris,Devon,,,,
6332,4-3035-01,4,3035,1,,,Henrietta Maria,Middlemore,,widow,Edgbaston,Warwickshire,,,,
6333,4-3035-02,4,3035,2,,,Abraham,Biggs,,,Plymouth,Devon,,,,
6334,4-3036-01,4,3036,1,,,John,van Haesdonck,,,London,London,,,,
6335,4-3036-02,4,3036,2,,,Thomas,Bannester,,,Ringwood,Hampshire,,,,
6336,4-3036-03,4,3036,3,,,Thomas,Turner,,,Maidstone,Kent,,,,
6337,4-3036-04,4,3036,4,,,Robert,Hore,,clerk,Cotleigh,Devon,,,,
6338,4-3036-05,4,3036,5,,,Richard,Trenick,senior,,"West Dunwell, Ugborough",Devon,,,,
6339,4-3037-01,4,3037,1,Dean and Chapter,,,,,,,,,,,
6340,4-3037-02,4,3037,2,,,John,Troute,,,Low,Cornwall,,,,
6341,4-3038-01,4,3038,1,,,William,Hall,,,Greencroft,Durham,,,,
6342,4-3038-02,4,3038,2,,,Jane,Hopper,,recusant,,Durham,,,,
6343,4-3038-03,4,3038,3,,,William,Robinson,,,,Cardiganshire,,,,
6344,4-3038-04,4,3038,4,,,Archibald,Hay,,,,Lincolnshire,,,,
6345,4-3039-01,4,3039,1,"inhabitants of Sutton Maddock, Shropshire",,,,,,Sutton Maddock,Shropshire,,,,
6346,4-3039-02,4,3039,2,,,Roger,Calcott,,treasurer for sequestrations for Middlesex,,,,,,
6347,4-3040-01,4,3040,1,,,Thomas,Morley,,,Holme,Lincolnshire,,,,
6348,4-3040-02,4,3040,2,,,George,Bertram or Bartram,,,Elswick,Northumberland,,,,
6349,4-3041-01,4,3041,1,,,Augustine,Belson,,recusant,Brill,Buckinghamshire,,,,
6350,4-3041-02,4,3041,2,,,John,Cross,senior,late,Mellor,Lancashire,,,,
6351,4-3041-03,4,3041,3,,,Marjory,Heritage,,late; recusant,Claughton,Lancashire,,,,
6352,4-3042-01,4,3042,1,,,John,Lockyer,,,Ivelchester,Somerset,,,,
6353,4-3042-02,4,3042,2,,,George,Barnard,,,Pennycomequick,Cornwall,,,,
6354,4-3042-03,4,3042,3,,,Henry,Leigh alias Kempthorne,,,Lanhennett,Cornwall,,,,
6355,4-3042-04,4,3042,4,,,John,Walgrave,,recusant,Borley,Essex,,,,
6356,4-3043-01,4,3043,1,,Dr,,Wilson,,"late minister of Wimbish, Essex",,,,,,
6357,4-3043-02,4,3043,2,,Captain,William,Trueman,,,Marderby,Yorkshire,,,,
6358,4-3043-03,4,3043,3,,,Fulke,Crompton,,,Dawley Castle,Shropshire,,,,
6359,4-3044-01,4,3044,1,,Lady,Anne,Fane,,widow of Sir George,,Kent,,,,
6360,4-3044-01,4,3044,1,,Sir,George,Fane,,late husband of Anne,,,,,,
6361,4-3044-02,4,3044,2,,,Roger,Garnons,,,Aymestrey,Herefordshire,,,,
6362,4-3045-01,4,3045,1,,,Frances,Poulton,,late widow of John,Desborough,Northamptonshire,,,,
6363,4-3045-01,4,3045,1,,,John,Poulton,,late husband of Frances,,,,,,
6364,4-3046-01,4,3046,1,,,Lettice,Tasburgh,,widow of Sir John,,Suffolk,,,,
6365,4-3046-01,4,3046,1,,Sir,John,Tasburgh,,,,Suffolk,,,,
6366,4-3047-01,4,3047,1,,,Rowland,Platt,,,Tollard Royal,Wiltshire,,,,
6367,4-3047-01,4,3047,1,,,Thomas,Lawes,,,Salisbury,Wiltshire,,,,
6368,4-3047-01,4,3047,1,,,George,Duke,,,Salterton,Wiltshire,,,,
6369,4-3047-01,4,3047,1,,,John,Duke,,,Lake,Wiltshire,,,,
6370,4-3047-01,4,3047,1,,,William,Bowles,,,Salisbury,Wiltshire,,,,
6371,4-3047-01,4,3047,1,,,Rowland,Platt,,,,Wiltshire,,,,
6372,4-3047-02,4,3047,2,,,Robert,Baldwin,,,,Sussex,,,,
6373,4-3047-03,4,3047,3,,,Robert,Blundell,,,Preston,Lancashire,Ince Blundell,Lancashire,,
6374,4-3048-01,4,3048,1,,,Francis,Yardley,,,,,,,,
6375,4-3048-02,4,3048,2,,Major,John,Bligh,,,,,,,,
6376,4-3048-02,4,3048,2,,Colonel,William,Levitt,,,,,,,,
6377,4-3048-03,4,3048,3,,,John,Hutton,,,King's Weston,Somerset,,,,
6378,4-3049-01,4,3049,1,,Lady,Frances,Tresham,,,,Northamptonshire,,,,
6379,4-3049-02,4,3049,2,,,Hamond,Bawtree,,,Friskney,Lincolnshire,,,,
6380,4-3049-03,4,3049,3,,,John,Harris,,,Charringworth,Gloucestershire,,,,
6381,4-3049-04,4,3049,4,,Sir,Edward,Herbert,,,,Surrey,,,,
6382,4-3049-05,4,3049,5,,,Robert,Jegon,,,Buxton,Norfolk,,,,
6383,4-3049-06,4,3049,6,,,Robert,Edmunds,,,Britford,Wiltshire,,,,
6384,4-3050-01,4,3050,1,,,William,Wastfield,,,Salisbury,Wiltshire,,,,
6385,4-3050-02,4,3050,2,,,Rowland,Whitehall,,late,Yeldersley,Derbyshire,,,,
6386,4-3050-02,4,3050,2,,,Mary,Whitehall,,widow of Rowland,,,,,,
6387,4-3050-02,4,3050,2,,,Anne,Whitehall,,mother of Rowland,,,,,,
6388,4-3051-01,4,3051,1,,,Henry,Brett,,,Westminster,Middlesex,,,,
6389,4-3051-02,4,3051,2,,,John,Trefry,,,Foy,Cornwall,,,,
6390,4-3052-01,4,3052,1,,,John,Smith,,,Winynall,Herefordshire,,,,
6391,4-3052-02,4,3052,2,,,George,Marshall,,,Milford,Wiltshire,,,,
6392,4-3052-02,4,3052,2,,,Matthew,Mervin,,,East Knoyle,Wiltshire,,,,
6393,4-3052-02,4,3052,2,,,Alexander,Staples,,,Saffarnacles,Wiltshire,,,,
6394,4-3052-02,4,3052,2,,,William,Tooker,,,Salisbury,Wiltshire,,,,
6395,4-3052-02,4,3052,2,,,James,Bennet,,,Pithouse,Wiltshire,,,,
6396,4-3052-02,4,3052,2,,,Stephen,Bates,,,East Harnham,Wiltshire,,,,
6397,4-3052-02,4,3052,2,,,John,Bowles,,,Burcomb,Wiltshire,,,,
6398,4-3052-02,4,3052,2,,,Thomas,Gardner,,,Salisbury,Wiltshire,,,,
6399,4-3052-02,4,3052,2,,,Nicholas,Johnson,,,Salisbury,Wiltshire,,,,
6400,4-3052-02,4,3052,2,,,Augustine,Gouldsbury,,,East Knoyle,Wiltshire,,,,
6401,4-3052-02,4,3052,2,,,George,Sadler,,,Wilton,Wiltshire,,,,
6402,4-3052-02,4,3052,2,,Lt-Col,Richard,Bowles,,,,Wiltshire,,,,
6403,4-3052-02,4,3052,2,,,Margaret,Butler,Viscountess Mountgarret,"wife of Richard, 3rd Viscount",,,,,,
6404,4-3052-02,4,3052,2,,,Richard,Butler,3rd Viscount Mountgarret,,,,,,,
6405,4-3053-01,4,3053,1,,,Cyprian,Hilton,,late; recusant,,Westmorland,,,,
6406,4-3053-02,4,3053,2,,,Thomas,Appleyard,,,Burstwick Garth,Yorkshire,East Houlton,Lincolnshire,,
6407,4-3054-01,4,3054,1,,,Thomas,Hornihold,,,,Worcestershire,,,,
6408,4-3054-02,4,3054,2,,,William,Ball,,,Arborfield,Berkshire,,,,
6409,4-3054-03,4,3054,3,,,Thomas,Arpe,,,"Middle Temple, London",London,,,,
6410,4-3054-04,4,3054,4,,,Ralph,Lingen,,,"the Heath, Presteign parish",Radnorshire,,,,
6411,4-3054-04,4,3054,4,,,Thomas,Lingen,,son of Ralph,,,,,,
6412,4-3055-01,4,3055,1,,,Christopher,Girlington,,,,Yorkshire,,,,
6413,4-3055-02,4,3055,2,,,Gilbert,Burscough,,,Aughton,Lancashire,,,,
6414,4-3055-03,4,3055,3,,,William,Thomas,,,Chipping Norton,Oxfordshire,,,,
6415,4-3055-04,4,3055,4,,,Humphrey,Jones,,late,Penryn,Caernarfonshire,,,,
6416,4-3056-01,4,3056,1,,,Thomas,Smith,,,Sproxton,Leicestershire,,,,
6417,4-3056-02,4,3056,2,,,Pelham,Corbett,,,,Shropshire,,,,
6418,4-3056-03,4,3056,3,,,Edward,Ellis,,"vicar of Guilsfield, Montgomery",Guilsfield,Montgomeryshire,,,,
6419,4-3056-04,4,3056,4,,,Richard,Halford,,,,Rutland,,,,
6420,4-3056-05,4,3056,5,,,Edward,Hoblyn,,,Columb Major,Cornwall,,,,
6421,4-3057-01,4,3057,1,,,Edmund,Napper or Napier,,recusant; aged 76,Holywell,Oxfordshire,,,,
6422,4-3057-01,4,3057,1,,,George,Napper or Napier,,son and executor of Edmund,,,,,,
6423,4-3057-02,4,3057,2,,,Edmund,Spencer,,,Long Eaton,Derbyshire,,,,
6424,4-3058-01,4,3058,1,,,Robert,Vaughan,,,,,,,,
6425,4-3058-02,4,3058,2,,,Ann,Blackburn,,recusant,,Lancashire,,,,
6426,4-3059-01,4,3059,1,,,William,Blackburn,,,Walton in le Dale,Lancashire,,,,
6427,4-3059-02,4,3059,2,,,William,Sharrock,,,Walton in le Dale,Lancashire,,,,
6428,4-3059-03,4,3059,3,,,William,Penrose,,recusant,Little Petherick,Cornwall,,,,
6429,4-3059-03,4,3059,3,,,Ursula,Sayer,,,Michael Penkeville,Cornwall,,,,
6430,4-3059-03,4,3059,3,,,John,Trevillian,,,St Clether,Cornwall,,,,
6431,4-3059-03,4,3059,3,,,Richard,Victor,,,Little Petherick,Cornwall,,,,
6432,4-3059-04,4,3059,4,,,William,Lloyd,,recusant,Osbaston,Shropshire,Melverley,Shropshire,,
6433,4-3060-01,4,3060,1,,,Edward,Astley,,,Aston,Shropshire,,,,
6434,4-3060-02,4,3060,2,,,Francis,Beard,,papist,,Nottinghamshire,,,,
6435,4-3060-03,4,3060,3,,,Lawrence,Baron,senior,grandfather of junior,Sefton,Lancashire,,,,
6436,4-3060-03,4,3060,3,,,Lawrence,Baron,junior,grandson of senior,Sefton,Lancashire,,,,
6437,4-3060-04,4,3060,4,,,John,Harpur,,,,Cheshire,,,,
6438,4-3060-05,4,3060,5,,,Edward,Longvile,,recusant,Easthorpe Hall,Leicestershire,,,,
6439,4-3061-01,4,3061,1,,,Richard,Emerson,,late,Ludwell,Durham,,,,
6440,4-3061-01,4,3061,1,,,Elizabeth,Emerson,,widow of Richard,,,,,,
6441,4-3061-01,4,3061,1,,,Robert,Emerson,,son of Richard,,,,,,
6442,4-3062-01,4,3062,1,,,Joseph,Jane,,,Liskeard,Cornwall,,,,
6443,4-3062-02,4,3062,2,,,Thomas,Appleby,,recusant,Linton on Ouse,Yorkshire,,,,
6444,4-3063-01,4,3063,1,,,John,Knight,,,,Cambridgeshire,,,,
6445,4-3063-02,4,3063,2,,,Ralph,Crathorne,,,Crathorne,Yorkshire,,,,
6446,4-3063-02,4,3063,2,,,Thomas,Crathorne,,,Ness,Yorkshire,,,,
6447,4-3064-01,4,3064,1,,,Antony,Medcalfe,,,Aldborough,Yorkshire,,,,
6448,4-3064-02,4,3064,2,,,Charles,Bagshaw,,,Bourn,Lincolnshire,,,,
6449,4-3065-01,4,3065,1,,,John,Barnett,,,Nantwich,Cheshire,,,,
6450,4-3065-02,4,3065,2,,,Jennet,Cottam,,widow; recusant,Goosnargh,Lancashire,,,,
6451,4-3065-03,4,3065,3,,,Thomas,Martin,,recusant,Park Pale,Dorset,,,,
6452,4-3065-04,4,3065,4,,,Henry,Morgan,,,Stoke Edith,Herefordshire,Pentrebach,Monmouthshire,,
6453,4-3066-01,4,3066,1,,,Peter,Pudsey,,,Sheriff Hutton,Yorkshire,,,,
6454,4-3066-02,4,3066,2,,,William,Sprey or Spray,,,Blisland,Cornwall,,,,
6455,4-3066-03,4,3066,3,,,John,Parnell,,,,Cheshire,,,,
6456,4-3067-01,4,3067,1,,,Scolastica,Peacock,,widow of Robert; recusant; aged 80,London,London,,,,
6457,4-3067-01,4,3067,1,,,Robert,Peacock,,late Citizen of London,London,London,,,,
6458,4-3067-02,4,3067,2,,,Thomas,Beckwith,,late; recusant,Ackton,Yorkshire,Thorncross,Yorkshire,,
6459,4-3067-03,4,3067,3,,,James,Clarke,,recusant,Ilford,Essex,,,,
6460,4-3068-01,4,3068,1,,,James,Clarke,,recusant; surgeon,"Whitefriars, London",London,,,,
6461,4-3068-02,4,3068,2,,,Thomas,Wells or Wellys,,recusant,Horecross,Staffordshire,,,,
6462,4-3068-03,4,3068,3,,,John,Allen,,,,Derbyshire,,,,
6463,4-3068-04,4,3068,4,,,Edward,Carpenter,,,London,London,Oxford,Oxfordshire,,
6464,4-3069-01,4,3069,1,,,Anthony,Witham,,late,Preston on the Skerne,Durham,,,,
6465,4-3069-02,4,3069,2,,,William,Stonor,,late; recusant,Stonor,Oxfordshire,,,,
6466,4-3069-02,4,3069,2,,,Francis,Stonor,,son of William,,,,,,
6467,4-3069-02,4,3069,2,,,Thomas,Stonor,,son of William,,,,,,
6468,4-3070-01,4,3070,1,,,Richard,Rume,,,Aldborough,Yorkshire,,,,
6469,4-3071-01,4,3071,1,,,Thomas,Poulson,,,London,London,,,,
6470,4-3071-02,4,3071,2,,,Thomas,Gellybrand,,,Chorley,Lancashire,,,,
6471,4-3071-03,4,3071,3,,,William,Billers,,,,Leicestershire,,,,
6472,4-3071-03,4,3071,3,,,John,Oneby,,,,Leicestershire,,,,
6473,4-3071-04,4,3071,4,,Sir,William,Theakston,,,,Yorkshire,,,,
6474,4-3072-01,4,3072,1,,,Thomas,Walters,,,Bugsley,Lincolnshire,,,,
6475,4-3072-02,4,3072,2,,,Darcy,Washington,,,Hampall,Yorkshire,,,,
6476,4-3073-01,4,3073,1,,,Thomas,Hopkins,,,Tintinhull,Somerset,,,,
6477,4-3073-02,4,3073,2,,,Dorothy,Hoskins,,widow aged 70,Limehouse,Middlesex,,,,
6478,4-3073-03,4,3073,3,,,John,Lewis,,,Brixham,Devon,,,,
6479,4-3074-01,4,3074,1,,,William,Charleton,,late,Hesley Side,Northumberland,,,,
6480,4-3074-01,4,3074,1,,,Edward,Charleton,,son and heir of William,,,,,,
6481,4-3074-02,4,3074,2,Bishopric of Coventry and Lichfield,,,,,,,,,,,
6482,4-3075-01,4,3075,1,,,Thomas,Sowerbutts,junior,,Samlesbury,Lancashire,,,,
6483,4-3075-02,4,3075,2,,,William,Tocketts,,late,Tocketts,Yorkshire,,,,
6484,4-3075-03,4,3075,3,,,John,Wenlock,,counsellor at law,Langham,Essex,,,,
6485,4-3076-01,4,3076,1,,,John,Dalton,,,Swine in Holderness,Yorkshire,,,,
6486,4-3076-02,4,3076,2,,,Anne,Griffin,,widow; recusant,Bickmarsh,Warwickshire,,,,
6487,4-3076-03,4,3076,3,,Sir,Francis,Nethersole,,3rd son of John,,,,,,
6488,4-3076-03,4,3076,3,,,John,Nethersole,,father of Sir Francis,Nethersole,Kent,,,,
6489,4-3076-04,4,3076,4,,,Thomas,Wortham,,recusant,Downham,Essex,,,,
6490,4-3077-01,4,3077,1,,,Nathaniel,Prichard,,recusant,Abergavenny,Monmouthshire,,,,
6491,4-3077-02,4,3077,2,,,Ralph,Rishton,senior,recusant,Stainall,Lancashire,,,,
6492,4-3077-02,4,3077,2,,,Ralph,Rishton,junior,recusant,White Ash in Oswaldtwisle,Lancashire,,,,
6493,4-3078-01,4,3078,1,,Captain,Zachary,Stewart,,"late governor of Mulgrave Castle, Yorks",,,,,,
6494,4-3078-02,4,3078,2,,,Thomas,Winkle,,,Harnham,Northumberland,,,,
6495,4-3078-03,4,3078,3,Dean and Chapter of Durham,,,,,,,,,,,
6496,4-3079-01,4,3079,1,,,James,Prisoe,,,,Lancashire,,,,
6497,4-3079-02,4,3079,2,,,James,Digby,senior,late; recusant,,,,,,
6498,4-3079-02,4,3079,2,,,James,Digby,junior,,North Luffenham,Rutland,,,,
6499,4-3080-01,4,3080,1,,,Robert,Middleton,,late; recusant,Thurnham,Lancashire,,,,
6500,4-3080-02,4,3080,2,,,George,Potter,,,Collumpton,Devon,,,,
6501,4-3081-01,4,3081,1,,,Gabriel,Sedgwick,,,London,London,,,,
6502,4-3081-02,4,3081,2,,,Emme,Mather,,,,Lancashire,,,,
6503,4-3081-03,4,3081,3,,,Richard,Pettingall,,merchant,London,London,,,,
6504,4-3081-03,4,3081,3,,Sir,Pierce,Crosby,,,,,,,,
6505,4-3083-01,4,3083,1,,,James,Zouch,,late,,,,,,
6506,4-3083-02,4,3083,2,,,Humphrey,Blundell,,recusant,,Lancashire,,,,
6507,4-3084-01,4,3084,1,,,James,Lawson,,late; recusant,,Durham,,,,
6508,4-3084-01,4,3084,1,,,William,Jennison,,recusant; grandson of James Lawson,Neasham,Durham,,,,
6509,4-3085-01,4,3085,1,,Mrs,,Powell,,recusant,,,,,,
6510,4-3085-02,4,3085,2,,,John,Tootell,,,Healey,Lancashire,,,,
6511,4-3085-03,4,3085,3,,,Richard,Chaffey,senior,,Stoke under Hamden,Somerset,,,,
6512,4-3085-03,4,3085,3,,,Edward,Chaffey,senior,,Stoke under Hamden,Somerset,,,,
6513,4-3085-03,4,3085,3,,,Samuel,Chaffey,,freemason,Montague,Somerset,,,,
6514,4-3086-01,4,3086,1,,,Josceline,Percy,,late,Beverley,Yorkshire,,,,
6515,4-3086-01,4,3086,1,,,Elizabeth,Percy,,widow of Josceline,,,,,,
6516,4-3086-01,4,3086,1,,,Allan,Percy,,son of Josceline,,,,,,
6517,4-3086-02,4,3086,2,,,Ralph,Atterton,,,Newbold,Leicestershire,,,,
6518,4-3087-01,4,3087,1,,,Mary,Clifford,,widow of George,,Lincolnshire,,,,
6519,4-3087-01,4,3087,1,,,George,Clifford,,late,,Lincolnshire,,,,
6520,4-3087-02,4,3087,2,,,John,Duncastle,,,Beenfield,Berkshire,,,,
6521,4-3087-03,4,3087,3,,,Anthony,Gifford,,late,Lancras,Devon,,,,
6522,4-3087-03,4,3087,3,,,Honor,Gifford,,widow of Anthony,,,,,,
6523,4-3088-01,4,3088,1,,,Thomas,Jones,,,Llantrissent,Monmouthshire,,,,
6524,4-3088-02,4,3088,2,,,Richard,Leyland,,late,Abram,Lancashire,,,,
6525,4-3088-03,4,3088,3,,,John,Morgan,,,Trostrey,Monmouthshire,Llanarth,Monmouthshire,,
6526,4-3089-01,4,3089,1,,,Robert,Jones,,prisoner in Marshalsea,Erdreniogg,Anglesey,,,,
6527,4-3089-02,4,3089,2,,,Thomas,Lanning,,late,,Dorset,,,,
6528,4-3089-03,4,3089,3,,,Michael,Pudsey,,,Middleton George,Durham,,,,
6529,4-3089-04,4,3089,4,Bishopric of Lincoln,,,,,,,,,,,
6530,4-3090-01,4,3090,1,,,John,Horsey,,aged 78,Compton Dundo,Somerset,,,,
6531,4-3090-02,4,3090,2,,,Anthony,Garnet,,,Kendal,Cumberland,,,,
6532,4-3090-03,4,3090,3,,,William,Hogg,,,Harrogate,Yorkshire,,,,
6533,4-3090-04,4,3090,4,,,Lawrence,Sudall,,,Fulwood,Lancashire,,,,
6534,4-3091-01,4,3091,1,,,Charles,Thimbleby,,,Snidale,Yorkshire,,,,
6535,4-3091-02,4,3091,2,,,William,Morgan,,,Wrengochin,Monmouthshire,,,,
6536,4-3091-03,4,3091,3,,,James,Scudamore,,,Penrose,Monmouthshire,,,,
6537,4-3091-04,4,3091,4,,,John,Walker,,,Nether Stowey,Somerset,,,,
6538,4-3092-01,4,3092,1,,,William,Archer,junior,,Hanley,Worcestershire,,,,
6539,4-3092-02,4,3092,2,,,Nicholas,Beare,,,Silverton,Devon,,,,
6540,4-3093-01,4,3093,1,,,Joan,Brock,,,Tarporley,Cheshire,,,,
6541,4-3093-02,4,3093,2,,,Edmund,Danby,,,Borrowby,Yorkshire,,,,
6542,4-3093-03,4,3093,3,,,John,Jackson,,,Shap,Westmorland,,,,
6543,4-3094-01,4,3094,1,,,Ralph,Parr,,,Newton in Makerfield,Lancashire,,,,
6544,4-3094-02,4,3094,2,,,Henry,Pike,,late,St Decuman's,Somerset,,,,
6545,4-3094-03,4,3094,3,,,Cuthbert,Threlfall,,,Goosnargh,Lancashire,,,,
6546,4-3095-01,4,3095,1,,,John,Whittle,senior,,Wheelton,Lancashire,,,,
6547,4-3095-02,4,3095,2,,,George,Hemsworth,,,Roach,Yorkshire,,,,
6548,4-3095-03,4,3095,3,,,Thomas,Woodcock,,,Brindle,Lancashire,,,,
6549,4-3095-04,4,3095,4,,,William,Bulmer,,,Marrick Park,Yorkshire,,,,
6550,4-3095-05,4,3095,5,,,George,Cockson,,,Knayton,Yorkshire,Binkhouse,Yorkshire,,
6551,4-3095-06,4,3095,6,,,Benjamin,Eccles,,,Alston,Lancashire,,,,
6552,4-3095-06,4,3095,6,,,Robert,Fairclough,,,,,,,,
6553,4-3095-06,4,3095,6,,,Alice,Fairclough,,widow,,,,,,
6554,4-3096-01,4,3096,1,,,Ralph,Eyves,,,,,,,,
6555,4-3096-01,4,3096,1,,,Richard,Eyves,,late son of Ralph,Fishwick,Lancashire,,,,
6556,4-3096-02,4,3096,2,,,Alice,Westhead,,widow of Richard,Bickerstaffe,Lancashire,,,,
6557,4-3096-02,4,3096,2,,,Richard,Westhead,,late husband of Alice,Bickerstaffe,Lancashire,,,,
6558,4-3096-03,4,3096,3,,,Henry,Berney or Barney,,,,Yorkshire,,,,
6559,4-3097-01,4,3097,1,,,William,Sherman,,,Old Castle,Cheshire,,,,
6560,4-3097-02,4,3097,2,,,William,Power,,,,Durham,,,,
6561,4-3097-02,4,3097,2,,,Thomas,Power,,,,Durham,,,,
6562,4-3097-03,4,3097,3,,,William,Barber,,,Clint,Yorkshire,,,,
6563,4-3097-04,4,3097,4,,,Robert,Gale,,,,Yorkshire,,,,
6564,4-3097-05,4,3097,5,,,William,Jump,,,,Lancashire,,,,
6565,4-3097-06,4,3097,6,,,Richard,Langley,,,Millington,Yorkshire,,,,
6566,4-3098-01,4,3098,1,,,Margaret,Lowris,,widow,,Cambridgeshire,,,,
6567,4-3098-02,4,3098,2,,,Anne,Preston,,,,Lancashire,,,,
6568,4-3098-03,4,3098,3,,,Thomas,Smith,senior,late,Egton,Yorkshire,,,,
6569,4-3098-04,4,3098,4,,,,Froster alias Foster,,,,Middlesex,,,,
6570,4-3098-05,4,3098,5,,Sir,Philip,Hamerton,,,,Yorkshire,,,,
6571,4-3099-01,4,3099,1,,,Margaret,Roper,,daughter of Thomas,,,,,,
6572,4-3099-01,4,3099,1,,,Mary,Roper,,daughter of Thomas,,,,,,
6573,4-3099-01,4,3099,1,,,Thomas,Roper,,father of Margaret and Mary,Eltham,Kent,,,,
6574,4-3099-02,4,3099,2,,,Mary,Key,,,Barmborough,Yorkshire,,,,
6575,4-3099-03,4,3099,3,,,William,Mann,,,Barmborough,Yorkshire,,,,
6576,4-3100-01,4,3100,1,,,Nicholas,Rigby,,,,Lancashire,,,,
6577,4-3100-02,4,3100,2,,,Joseph,Prust,,,,Devon,,,,
6578,4-3100-03,4,3100,3,,Sir,John,Middleton,,,,,,,,
6579,4-3100-03,4,3100,3,,Mrs,,Waterton,,,,,,,,
6580,4-3100-04,4,3100,4,,,William,Windsor,,,Fockerby,Yorkshire,,,,
6581,4-3100-05,4,3100,5,,,Anthony,Roome,,,,Yorkshire,,,,
6582,4-3101-01,4,3101,1,,Sir,John,Cansfield,,late,Robert's Hall,Lancashire,,,,
6583,4-3101-02,4,3101,2,,,William,Houghton,,,Grimsargh,Lancashire,,,,
6584,4-3102-01,4,3102,1,,,William,Greene,,,Lanmouth,Yorkshire,,,,
